vds_id,year,contrib
IMP11A0008,2011,5.2
IMP11A0009,2011,3.8
IMP11A0010,2011,2.1
IMP11A0030,2011,5.6
IMP11A0031,2011,7.3
IMP11A0032,2011,5.6
IMP11A0033,2011,5
IMP11A0034,2011,3
IMP11A0035,2011,6.3
IMP11A0036,2011,2.1
IMP11A0037,2011,4.8
IMP11A0038,2011,3.3
IMP11A0039,2011,4.1
IMP11A0040,2011,8.5
IMP11A0041,2011,7.3
IMP11A0042,2011,7.5
IMP11A0043,2011,7.3
IMP11A0044,2011,4.2
IMP11A0045,2011,3.1
IMP11A0046,2011,4.9
IMP11A0047,2011,5.1
IMP11A0048,2011,6.9
IMP11A0049,2011,6.3
IMP11A0050,2011,6.1
IMP11A0051,2011,18.2
IMP11A0052,2011,2.1
IMP11A0053,2011,6.4
IMP11A0054,2011,2.1
IMP11A0055,2011,5.3
IMP11A0056,2011,7.2
IMP11A0057,2011,6.7
IMP11A0058,2011,3.3
IMP11A0059,2011,9.3
IMP11B0001,2011,3.1
IMP11B0002,2011,5.3
IMP11B0003,2011,5.3
IMP11B0004,2011,4.9
IMP11B0005,2011,1.9
IMP11B0006,2011,7.2
IMP11B0007,2011,6.1
IMP11B0008,2011,6.2
IMP11B0009,2011,6.4
IMP11B0010,2011,14.1
IMP11B0030,2011,3.7
IMP11B0031,2011,3.3
IMP11B0032,2011,3.9
IMP11B0033,2011,5.7
IMP11B0034,2011,5.3
IMP11B0035,2011,5.2
IMP11B0036,2011,3.9
IMP11B0037,2011,5.1
IMP11B0038,2011,3.1
IMP11B0039,2011,2.6
IMP11B0040,2011,2.1
IMP11B0041,2011,5
IMP11B0042,2011,9.6
IMP11B0043,2011,7.6
IMP11B0044,2011,3.3
IMP11B0045,2011,4.3
IMP11B0046,2011,5.9
IMP11B0047,2011,4.5
IMP11B0048,2011,2.1
IMP11B0049,2011,4.4
IMP11B0050,2011,6.3
IMP11B0051,2011,6.3
IMP11B0052,2011,20.4
IMP11B0053,2011,4.2
IMP11B0054,2011,4.2
IMP11B0055,2011,7.6
IMP11B0056,2011,5.3
IMP11B0057,2011,5.8
IMP11B0058,2011,5.1
IMP11B0059,2011,7.7
IMP12A0001,2012,3.7
IMP12A0002,2012,4.9
IMP12A0003,2012,6.3
IMP12A0004,2012,7.7
IMP12A0005,2012,5.7
IMP12A0006,2012,4.8
IMP12A0007,2012,4.6
IMP12A0008,2012,5.2
IMP12A0009,2012,3.9
IMP12A0010,2012,2.1
IMP12A0030,2012,5.6
IMP12A0031,2012,7.3
IMP12A0032,2012,5.5
IMP12A0033,2012,5
IMP12A0034,2012,6
IMP12A0035,2012,5.3
IMP12A0036,2012,2.1
IMP12A0037,2012,4.8
IMP12A0038,2012,3.3
IMP12A0039,2012,4.1
IMP12A0040,2012,8.7
IMP12A0041,2012,5.4
IMP12A0042,2012,7.6
IMP12A0043,2012,7.2
IMP12A0044,2012,4.7
IMP12A0045,2012,3.1
IMP12A0046,2012,4.9
IMP12A0047,2012,5.4
IMP12A0048,2012,6.9
IMP12A0049,2012,6.3
IMP12A0050,2012,6.1
IMP12A0051,2012,17.3
IMP12A0052,2012,2.1
IMP12A0053,2012,5.4
IMP12A0054,2012,2.1
IMP12A0055,2012,5.2
IMP12A0056,2012,7.5
IMP12A0057,2012,7.6
IMP12A0058,2012,3.3
IMP12A0059,2012,9.4
IMP12B0001,2012,3.1
IMP12B0002,2012,5.2
IMP12B0003,2012,5.5
IMP12B0004,2012,4.9
IMP12B0005,2012,0.9
IMP12B0006,2012,7.2
IMP12B0007,2012,4.1
IMP12B0008,2012,6.2
IMP12B0009,2012,6.4
IMP12B0010,2012,9.1
IMP12B0030,2012,3.9
IMP12B0031,2012,3.3
IMP12B0032,2012,3.9
IMP12B0033,2012,5.9
IMP12B0034,2012,5.3
IMP12B0035,2012,5.7
IMP12B0036,2012,3.9
IMP12B0037,2012,5.1
IMP12B0038,2012,2.1
IMP12B0039,2012,2.9
IMP12B0040,2012,2.1
IMP12B0041,2012,5.5
IMP12B0042,2012,9.6
IMP12B0043,2012,6.6
IMP12B0044,2012,3.3
IMP12B0045,2012,4.3
IMP12B0046,2012,5.8
IMP12B0047,2012,4.5
IMP12B0048,2012,2.1
IMP12B0049,2012,4.7
IMP12B0050,2012,6.3
IMP12B0051,2012,6.3
IMP12B0052,2012,20.9
IMP12B0053,2012,4.6
IMP12B0054,2012,4.2
IMP12B0055,2012,7.7
IMP12B0056,2012,5.3
IMP12B0057,2012,5.8
IMP12B0058,2012,5.3
IMP12B0059,2012,8.7
IMP13A0001,2013,4
IMP13A0002,2013,5
IMP13A0003,2013,6
IMP13A0004,2013,7
IMP13A0005,2013,6
IMP13A0006,2013,6
IMP13A0007,2013,5
IMP13A0008,2013,6
IMP13A0009,2013,6
IMP13A0010,2013,2
IMP13A0030,2013,6
IMP13A0031,2013,8
IMP13A0032,2013,6
IMP13A0033,2013,7
IMP13A0034,2013,7
IMP13A0035,2013,5
IMP13A0036,2013,2
IMP13A0037,2013,4
IMP13A0038,2013,3
IMP13A0039,2013,4
IMP13A0040,2013,10
IMP13A0041,2013,5
IMP13A0042,2013,7
IMP13A0043,2013,8
IMP13A0044,2013,5
IMP13A0045,2013,3
IMP13A0046,2013,5
IMP13A0047,2013,6
IMP13A0048,2013,9
IMP13A0049,2013,4
IMP13A0050,2013,6
IMP13A0051,2013,19
IMP13A0052,2013,2
IMP13A0053,2013,5
IMP13A0054,2013,2
IMP13A0055,2013,5
IMP13A0056,2013,8
IMP13A0057,2013,8
IMP13A0058,2013,3
IMP13A0059,2013,7
IMP13A0200,2013,4
IMP13B0001,2013,4
IMP13B0002,2013,5
IMP13B0003,2013,5
IMP13B0004,2013,5
IMP13B0005,2013,6
IMP13B0006,2013,9
IMP13B0007,2013,4
IMP13B0008,2013,6
IMP13B0009,2013,8
IMP13B0010,2013,10
IMP13B0030,2013,4
IMP13B0031,2013,3
IMP13B0032,2013,4
IMP13B0033,2013,6
IMP13B0034,2013,5
IMP13B0035,2013,7
IMP13B0036,2013,4
IMP13B0037,2013,6
IMP13B0038,2013,2
IMP13B0039,2013,3
IMP13B0040,2013,2
IMP13B0041,2013,6
IMP13B0042,2013,10
IMP13B0043,2013,6
IMP13B0044,2013,4
IMP13B0045,2013,4
IMP13B0046,2013,4
IMP13B0047,2013,4
IMP13B0048,2013,9
IMP13B0049,2013,5
IMP13B0050,2013,6
IMP13B0051,2013,6
IMP13B0052,2013,21
IMP13B0053,2013,6
IMP13B0054,2013,4
IMP13B0055,2013,8
IMP13B0056,2013,5
IMP13B0057,2013,6
IMP13B0058,2013,5
IMP13B0059,2013,9
IMP14A0001,2014,4
IMP14A0002,2014,4
IMP14A0003,2014,7
IMP14A0004,2014,8
IMP14A0005,2014,6
IMP14A0006,2014,6
IMP14A0007,2014,5
IMP14A0008,2014,6
IMP14A0009,2014,6
IMP14A0010,2014,2
IMP14A0030,2014,7
IMP14A0031,2014,9
IMP14A0032,2014,3
IMP14A0033,2014,7
IMP14A0034,2014,7
IMP14A0035,2014,5
IMP14A0036,2014,2
IMP14A0037,2014,4
IMP14A0038,2014,3
IMP14A0039,2014,4
IMP14A0040,2014,9
IMP14A0041,2014,5
IMP14A0042,2014,7
IMP14A0043,2014,7
IMP14A0044,2014,5
IMP14A0045,2014,3
IMP14A0046,2014,5
IMP14A0047,2014,5
IMP14A0048,2014,9
IMP14A0049,2014,4
IMP14A0050,2014,6
IMP14A0051,2014,18
IMP14A0052,2014,2
IMP14A0053,2014,5
IMP14A0054,2014,2
IMP14A0055,2014,5
IMP14A0056,2014,8
IMP14A0057,2014,8
IMP14A0058,2014,3
IMP14A0059,2014,7
IMP14A0200,2014,5
IMP14B0001,2014,4
IMP14B0002,2014,5
IMP14B0003,2014,5
IMP14B0004,2014,5
IMP14B0005,2014,6
IMP14B0006,2014,9
IMP14B0007,2014,4
IMP14B0008,2014,6
IMP14B0009,2014,8
IMP14B0010,2014,9
IMP14B0030,2014,4
IMP14B0031,2014,3
IMP14B0032,2014,4
IMP14B0033,2014,6
IMP14B0034,2014,6
IMP14B0035,2014,7
IMP14B0036,2014,4
IMP14B0037,2014,6
IMP14B0038,2014,2
IMP14B0039,2014,3
IMP14B0040,2014,2
IMP14B0041,2014,6
IMP14B0042,2014,8
IMP14B0043,2014,6
IMP14B0044,2014,4
IMP14B0045,2014,4
IMP14B0046,2014,4
IMP14B0047,2014,4
IMP14B0048,2014,9
IMP14B0049,2014,5
IMP14B0050,2014,4
IMP14B0051,2014,6
IMP14B0052,2014,19
IMP14B0053,2014,6
IMP14B0054,2014,4
IMP14B0055,2014,7
IMP14B0056,2014,5
IMP14B0057,2014,7
IMP14B0058,2014,5
IMP14B0059,2014,9
ITS14A0008,2014,4
ITS14A0010,2014,2
ITS14A0030,2014,2
ITS14A0034,2014,5
ITS14A0035,2014,2
ITS14A0036,2014,1
ITS14A0038,2014,4
ITS14A0039,2014,1
ITS14A0043,2014,2
ITS14A0044,2014,3
ITS14A0046,2014,5
ITS14A0048,2014,4
ITS14A0053,2014,5
ITS14A0055,2014,2
ITS14A0058,2014,1
ITS14A0081,2014,2
ITS14A0082,2014,2
ITS14A0202,2014,5
ITS14A0203,2014,4
ITS14A0208,2014,7
ITS14A0209,2014,4
ITS14A0210,2014,3
ITS14A0212,2014,2
ITS14A0216,2014,7
ITS14A0217,2014,4
ITS14A0219,2014,2
ITS14A0220,2014,2
ITS14A0224,2014,7
ITS14A0225,2014,4
ITS14A0226,2014,5
ITS14A0227,2014,3
ITS14A0228,2014,4
ITS14A0229,2014,2
ITS14A0231,2014,5
ITS14A0232,2014,4
ITS14A0233,2014,2
ITS14A0234,2014,4
ITS14A0236,2014,2
ITS14A0237,2014,5
ITS14A0238,2014,4
ITS14A0239,2014,4
ITS14A0240,2014,7
ITS14A0241,2014,4
ITS14A0242,2014,2
ITS14A0297,2014,5
ITS14A0300,2014,4
ITS14A0301,2014,6
ITS14A0302,2014,3
ITS14A0303,2014,3
ITS14A0304,2014,4
ITS14A0305,2014,4
ITS14A0307,2014,4
ITS14A0308,2014,3
ITS14A0309,2014,5
ITS14A0311,2014,3
ITS14A0312,2014,5
ITS14A0314,2014,1
ITS14A0315,2014,4
ITS14A0316,2014,3
ITS14A0317,2014,5
ITS14A0328,2014,4
ITS14A0329,2014,4
ITS14A0330,2014,4
ITS14A0333,2014,3
ITS14A0334,2014,2
ITS14A0335,2014,2
ITS14A0336,2014,4
ITS14A1006,2014,2
ITS14B0030,2014,5
ITS14B0032,2014,7
ITS14B0035,2014,3
ITS14B0036,2014,5
ITS14B0037,2014,2
ITS14B0038,2014,11
ITS14B0041,2014,3
ITS14B0043,2014,10
ITS14B0046,2014,4
ITS14B0047,2014,2
ITS14B0049,2014,5
ITS14B0052,2014,6
ITS14B0053,2014,7
ITS14B0054,2014,4
ITS14B0055,2014,5
ITS14B0057,2014,6
ITS14B0058,2014,6
ITS14B0059,2014,4
ITS14B0200,2014,8
ITS14B0201,2014,2
ITS14B0203,2014,7
ITS14B0207,2014,4
ITS14B0256,2014,3
ITS14B0257,2014,5
ITS14B0258,2014,5
ITS14B0260,2014,4
ITS14B0275,2014,4
ITS14B0276,2014,6
ITS14B0277,2014,5
ITS14B0278,2014,6
ITS14B0280,2014,10
ITS14B0281,2014,4
ITS14B0284,2014,7
ITS14B0287,2014,4
ITS14B0288,2014,7
ITS14B0289,2014,3
ITS14B0290,2014,6
ITS14B0291,2014,2
ITS14B0293,2014,6
ITS14B0296,2014,5
ITS14B0297,2014,3
ITS14B0298,2014,2
ITS14B0299,2014,4
ITS14B0303,2014,4
ITS14B0305,2014,4
ITS14B1079,2014,4
